content_PublishedDate,content_editor,content_site,content_tags,content_title,content_total_words,content_type,url
2024-10-08 15:21:08,Bayu Galih,Kompas.com,"hoaks, cek fakta, konteks keliru, hoaks konflik Israel dan Palestina",[HOAKS] Video Israel Menyerahkan Jenazah Warga Palestina Berisi Bom - Kompas.com,368,Standard,http://www.kompas.com/cekfakta/read/2024/10/08/152108382/hoaks-video-israel-menyerahkan-jenazah-warga-palestina-berisi-bom
,,,,,,,https://video.kompas.com/watch/1728785/iron-dome-kebobolan-bangunan-di-israel-rusak-mobil-terbakar
,,,,,,,https://video.kompas.com/watch/1728369/ejek-tel-aviv-ketua-parlemen-iran-setahun-lewat-israel-gagal-rebut-gaza
2024-10-08 08:35:00,Bayu Galih,Kompas.com,"Israel, Palestina, Gaza, perang israel, perang israel palestina, satu tahun perang Gaza","Setahun Genosida di Gaza, dan Israel yang Perluas Agresi Militernya... - Kompas.com",619,Standard,http://www.kompas.com/cekfakta/read/2024/10/08/083500982/setahun-genosida-di-gaza-dan-israel-yang-perluas-agresi-militernya-
,,,,,,,https://video.kompas.com/watch/1728091/israel-perintahkan-warga-khan-younis-mengungsi-usai-tel-aviv-diserang-roket-hamas
,,,,,,,https://video.kompas.com/watch/1727923/setahun-invasi-israel-di-gaza-hamas-tak-bisa-dilenyapkan-netanyahu-abai-dengan-dunia
,,,,,,,https://video.kompas.com/watch/1727886/momen-negara-negara-tunjukkan-solidaritas-untuk-palestina-peringati-1-tahun-perang-di-gaza
,,,,,,,https://video.kompas.com/watch/1727283/brigade-al-qassam-tembakkan-rentetan-roket-ke-israel-saat-peringati-setahun-serangan-hamas
,,,,,,,https://video.kompas.com/watch/1727281/warga-israel-demo-di-dekat-kediaman-netanyahu-shorts
,,,,,,,https://video.kompas.com/watch/1727155/apa-dampak-konflik-timur-tengah-terhadap-indonesia
,,,,,,,https://video.kompas.com/watch/1727026/israel-tebar-peringatan-minta-musuh-lihat-gaza-dan-beirut-sebelum-menyerang
,,,,,,,https://video.kompas.com/watch/1727025/demo-di-dekat-kediaman-netanyahu-saat-setahun-perang-israel-hamas
,,,,,,,https://video.kompas.com/watch/1726826/tewasnya-hassan-nasrallah-dan-rentetan-pembalasan-hizbullah-kekuatan-jangan-diragukan
2024-10-07 13:47:00,Albertus Adit,Kompas.com,"Israel, Palestina, Hamas, perang di gaza, setahun perang Gaza","Setahun Perang Gaza, 726 Tentara Israel Tewas, 42.000 Warga Palestina Dibunuh - Kompas.com",318,Standard,http://internasional.kompas.com/read/2024/10/07/134700770/setahun-perang-gaza-726-tentara-israel-tewas-42.000-warga-palestina
,,,,,,,https://video.kompas.com/watch/1726650/setahun-perang-gaza-luluh-lantak-butuh-15-tahun-untuk-membangun-kembali
2024-10-06 17:17:58,A P Sari,Kompas.com,"Israel, Palestina, MUI, boikot","Nyatakan Dukungan untuk Palestina di Kedubes AS, Direktur Eksekutif YKMI: Perjuangan Belum Berakhir - Kompas.com",473,Kilas,http://nasional.kompas.com/read/2024/10/06/17175881/nyatakan-dukungan-untuk-palestina-di-kedubes-as-direktur-eksekutif-ykmi
2024-10-06 16:37:00,Albertus Adit,Kompas.com,"Israel, Lebanon, Palestina, Gaza, perang di gaza",The Guardian: Ini Cara Mencapai Perdamaian di Timur Tengah - Kompas.com,507,Standard,http://www.kompas.com/global/read/2024/10/06/163700970/the-guardian--ini-cara-mencapai-perdamaian-di-timur-tengah
,,,,,,,https://video.kompas.com/watch/1725469/israel-as-terus-buru-petinggi-hamas-hizbullah-peluang-perdamaian-kian-tergerus
,,,,,,,https://video.kompas.com/watch/1725466/peringati-1-tahun-genosida-israel-di-gaza-aksi-bela-palestina-digelar-di-depan-kedubes-as
,,,,,,,https://video.kompas.com/watch/1725464/jelang-setahun-perang-gaza-warga-di-dunia-demo-pro-palestina
2024-10-06 14:31:22,Ardito Ramadhan,Kompas.com,"Hidayat Nur Wahid, Palestina, Kemerdekaan Palestina, Prabowo Subianto",Pimpinan MPR: 100 Hari Pertama Pemerintahan Prabowo Harus Maksimal Dukung Palestina - Kompas.com,288,Standard,http://nasional.kompas.com/read/2024/10/06/14312221/pimpinan-mpr-100-hari-pertama-pemerintahan-prabowo-harus-maksimal-dukung
2024-10-06 11:18:30,A P Sari,Kompas.com,"donasi, Palestina, Teater, dompet dhuafa, pertunjukkan, teater musikal",Dompet Dhuafa dan Titimangsa Sukses Gelar Pentas Teater Pertama tentang Palestina di Indonesia - Kompas.com,730,Kilas,http://nasional.kompas.com/read/2024/10/06/11183091/dompet-dhuafa-dan-titimangsa-sukses-gelar-pentas-teater-pertama-tentang
2024-10-06 09:34:35,Irawan Sapto Adhi,Kompas.com,"serangan israel, Serangan Hamas, setahun perang Gaza, demo pro-palestina","Jelang Setahun Perang Gaza, Ribuan Orang Penuhi Kota-kota Besar di Dunia Tuntut Gencatan Senjata - Kompas.com",894,Standard,http://internasional.kompas.com/read/2024/10/06/093435370/jelang-setahun-perang-gaza-ribuan-orang-penuhi-kota-kota-besar-di
,,,,,,,https://video.kompas.com/watch/1724725/beri-perintah-evakuasi-israel-bersiap-serang-gaza-dengan-kekuatan-besar
2024-10-05 14:27:34,Jessi Carina,Kompas.com,"Palestina, Presiden Jokowi, konflik timur tengah",Jokowi Tekankan Dialog Satu-satunya Jalan Atasi Konflik di Timur Tengah - Kompas.com,242,Standard,http://nasional.kompas.com/read/2024/10/05/14273491/jokowi-tekankan-dialog-satu-satunya-jalan-atasi-konflik-di-timur-tengah
2024-10-05 09:50:52,Tito Hilmawan Reditya,Kompas.com,"Potensi Kejahatan Perang Israel, Kejahatan Perang Israel, perang israel palestina",AS Ternyata Sudah Ungkap Potensi Kejahatan Perang Israel Sejak Awal Perang Gaza - Kompas.com,493,Standard,http://www.kompas.com/global/read/2024/10/05/095052770/as-ternyata-sudah-ungkap-potensi-kejahatan-perang-israel-sejak-awal
2024-10-04 21:30:00,Tito Hilmawan Reditya,Kompas.com,"yahya sinwar, yahya sinwar palestina, palestina merdeka","Yahya Sinwar dan Tekad Bulat Palestina Merdeka: Tak Pernah Melunak, Bersumpah Hancurkan Israel - Kompas.com",680,Standard,http://www.kompas.com/global/read/2024/10/04/213000970/yahya-sinwar-dan-tekad-bulat-palestina-merdeka--tak-pernah-melunak
,,,,,,,https://video.kompas.com/watch/1723487/iran-vs-israel-adu-urat-di-pbb-rusia-bela-teheran-lawan-as-idf
,,,,,,,https://video.kompas.com/watch/1723481/serukan-persatuan-muslim-khaemeini-musuh-kita-adalah-satu
2024-10-04 20:03:21,Dani Prabowo,Kompas.com,"Israel, Lebanon, Palestina, Kemenlu","Kemenlu: Seluruh Perwakilan RI di Timur Tengah dalam Status ""Alert"" - Kompas.com",365,Standard,http://nasional.kompas.com/read/2024/10/04/20032161/kemenlu-seluruh-perwakilan-ri-di-timur-tengah-dalam-status-alert
,,,,,,,https://video.kompas.com/watch/1722257/paus-fransiskus-serukan-7-oktober-jadi-hari-doa-dan-puasa-untuk-perdamaian-gaza
2024-10-04 10:20:56,Albertus Adit,Kompas.com,"Palestina, Jalur Gaza, Hamas, gencatan senjata, sandera israel",64 Sandera Israel di Gaza Belum Diketahui Nasibnya - Kompas.com,385,Standard,http://internasional.kompas.com/read/2024/10/04/102056570/64-sandera-israel-di-gaza-belum-diketahui-nasibnya
2024-10-04 07:47:00,Albertus Adit,Kompas.com,"Palestina, Hamas, serangan udara, Tepi Barat, militer Israel","18 Tewas akibat Serangan di Tepi Barat, Israel Klaim Bunuh Seorang Pemimpin Hamas Setempat - Kompas.com",415,Standard,http://internasional.kompas.com/read/2024/10/04/074700370/18-tewas-akibat-serangan-di-tepi-barat-israel-klaim-bunuh-seorang
,,,,,,,https://video.kompas.com/watch/1721896/pbb-kecam-serangan-iran-ke-israel-diklaim-tak-mendukung-perjuangan-palestina
,,,,,,,https://video.kompas.com/watch/1721759/menlu-retno-ungkap-cara-netanyahu-hilangkan-palestina-di-sidang-pbb
,,,,,,,https://video.kompas.com/watch/1721644/militer-israel-klaim-tewaskan-komandan-senior-hamas-rawhi-mushtaha
,,,,,,,https://video.kompas.com/watch/1721602/jusuf-kalla-hanya-3-orang-yang-bisa-hentikan-perang-di-palestina
,,,,,,,https://video.kompas.com/watch/1721597/reaksi-keras-china-usai-israel-serang-lebanon-minta-negara-besar-bertindak
,,,,,,,https://video.kompas.com/watch/1721593/israel-klaim-bunuh-orang-dekat-pemimpin-hamas-yahya-sinwar-shorts
2024-10-03 19:59:26,Bagus Santosa,Kompas.com,"israel, palestina, retno marsudi, korban kebrutalan","Menlu Retno: Situasi di Palestina Menghkawatirkan, 41.700 Orang Terbunuh - Kompas.com",281,Standard,http://nasional.kompas.com/read/2024/10/03/19592671/menlu-retno-situasi-di-palestina-menghkawatirkan-41700-orang-terbunuh
,,,,,,,https://video.kompas.com/watch/1721493/wujud-pecahan-rudal-iran-yang-dicegat-iron-dome-israel
,,,,,,,https://video.kompas.com/watch/1721347/serbuan-israel-setahun-terakhir-renggut-902-keluarga-palestina-di-gaza
2024-10-03 17:54:52,Dani Prabowo,Kompas.com,"Israel, Palestina, netanyahu, menlu retno",Menlu Retno: Netanyahu Ingin Hilangkan Palestina! - Kompas.com,327,Standard,http://nasional.kompas.com/read/2024/10/03/17545201/menlu-retno-netanyahu-ingin-hilangkan-palestina
,,,,,,,https://video.kompas.com/watch/1721232/soal-konflik-timur-tengah-jusuf-kalla-israel-tak-mau-bicara-dengan-indonesia-maunya-pura-pura
2024-10-03 16:48:36,Dani Prabowo,Kompas.com,"Israel, Lebanon, Palestina, Gaza, kemlu","Konflik di Timur Tengah, Menlu Retno: Tensi Semakin Memanas - Kompas.com",349,Standard,http://nasional.kompas.com/read/2024/10/03/16483661/konflik-di-timur-tengah-menlu-retno-tensi-semakin-memanas
2024-10-03 09:47:00,Albertus Adit,Kompas.com,"Lebanon, Palestina, Jalur Gaza, Hizbullah, Perang Israel-Hamas, perang di gaza",51 Orang Tewas akibat Serangan Udara-Darat Israel di Gaza - Kompas.com,434,Standard,http://internasional.kompas.com/read/2024/10/03/094700970/51-orang-tewas-akibat-serangan-udara-darat-israel-di-gaza
,,,,,,,https://video.kompas.com/watch/1719843/detik-detik-asap-mengepul-di-beirut-usai-dibombardir-israel
,,,,,,,https://video.kompas.com/watch/1719588/iran-serang-israel-intip-kecanggihan-rudal-hipersonik-yang-bobol-iron-dome-tel-aviv
,,,,,,,https://video.kompas.com/watch/1719427/timur-tengah-bergejolak-rusia-sebut-semua-karena-kegagalan-as
,,,,,,,https://video.kompas.com/watch/1719174/as-bela-israel-serangan-rudal-iran-sama-saja-eskalasi-perang
2024-10-02 08:34:45,Ardito Ramadhan,Kompas.com,"Iran, Israel, Lebanon, Palestina, Kementerian Luar Negeri, Dewan Keamanan PBB, Timur Tengah","Timur Tengah Memanas, Indonesia Minta Dewan Keamanan PBB Turun Tangan - Kompas.com",396,Standard,http://nasional.kompas.com/read/2024/10/02/08344571/timur-tengah-memanas-indonesia-minta-dewan-keamanan-pbb-turun-tangan
,,,,,,,https://video.kompas.com/watch/1718331/israel-serang-kamp-pengungsi-palestina-di-lebanon-tewaskan-keluarga-terkemuka-pejuang-palestina
,,,,,,,https://video.kompas.com/watch/1718023/israel-mulai-serangan-darat-ke-lebanon-sasaran-meluas-hizbullah-panas
,,,,,,,https://video.kompas.com/watch/1718018/menhan-israel-kumpulkan-komandan-angkatan-darat-koordinasi-perang-dengan-hizbullah
,,,,,,,https://video.kompas.com/watch/1717840/perang-besar-dimulai-israel-kerahkan-pasukan-darat-serbu-hizbullah-di-lebanon-selatan
2024-10-01 18:36:00,Bayu Galih,Kompas.com,"Palestina, hoaks, cek fakta, Putra Mahkota Arab Saudi",[HOAKS] Pemerintah Arab Saudi Larang Doa untuk Palestina - Kompas.com,443,Standard,http://www.kompas.com/cekfakta/read/2024/10/01/183600182/-hoaks-pemerintah-arab-saudi-larang-doa-untuk-palestina
,,,,,,,https://video.kompas.com/watch/1717581/as-dan-barat-tak-berdaya-israel-tak-terkontrol
