content_PublishedDate,content_editor,content_site,content_tags,content_title,content_total_words,content_type,url
"10 Januari 2024, 14:07 WIB",unknown,Kompas.com,unknown,"Berniat Halau Ancaman, Tembakan Tank Israel Malah Picu Ledakan yang Tewaskan 6 Prajurit",unknown,Video,https://video.kompas.com/watch/1153239/berniat-halau-ancaman-tembakan-tank-israel-malah-picu-ledakan-yang-tewaskan-6-prajurit
"10 Januari 2024, 14:05 WIB",unknown,Kompas.com,unknown,Solusi AS untuk Akhiri Perang Israel-Hamas di Jalur Gaza,unknown,Video,https://video.kompas.com/watch/1153236/solusi-as-untuk-akhiri-perang-israel-hamas-di-jalur-gaza
"10 Januari 2024, 11:46 WIB",Musayadah Khusnul Khotimah,Kompas.com,unknown,Putra Mahkota Saudi ke Blinken: Setop Perang Israel di Gaza,unknown,Video,https://video.kompas.com/watch/1152820/putra-mahkota-saudi-ke-blinken-setop-perang-israel-di-gaza
"10 Januari 2024, 11:10 WIB",unknown,Kompas.com,unknown,"Akibat Ledakan Tak Disengaja, 6 Tentara Israel Terbunuh di Gaza",unknown,Video,https://video.kompas.com/watch/1152672/akibat-ledakan-tak-disengaja-6-tentara-israel-terbunuh-di-gaza
"10 Januari 2024, 10:57 WIB",unknown,Kompas.com,unknown,"Memohon Dukungan Negara Muslim, Pemimpin Hamas Minta Dipasok Bantuan Senjata",unknown,Video,https://video.kompas.com/watch/1152660/memohon-dukungan-negara-muslim-pemimpin-hamas-minta-dipasok-bantuan-senjata
"10 Januari 2024, 10:34 WIB",unknown,Kompas.com,unknown,Menlu AS Dukung Pengungsi Palestina untuk Kembali Pulang ke Rumah,unknown,Video,https://video.kompas.com/watch/1152638/menlu-as-dukung-pengungsi-palestina-untuk-kembali-pulang-ke-rumah
2024-01-10 10:10:56,Sri Noviyanti,Kompas.com,"Palestina, Lazisnu",Bantuan Indonesia melalui LazisNU Tiba di Palestina - Kompas.com,400,Standard,http://money.kompas.com/read/2024/01/10/101056726/bantuan-indonesia-melalui-lazisnu-tiba-di-palestina
"10 Januari 2024, 09:02 WIB",Arini Kusuma Jati,Kompas.com,unknown,Ribuan Pelayat Hadiri Pemakaman Komandan Hizbullah yang Tewas Diserang Israel,unknown,Video,https://video.kompas.com/watch/1152398/ribuan-pelayat-hadiri-pemakaman-komandan-hizbullah-yang-tewas-diserang-israel
"10 Januari 2024, 08:13 WIB",Rizkia Shindy,Kompas.com,unknown,Koalisi AS Menguat! Singapura dan Srilanka Ikut Lawan Houthi di Laut Merah,unknown,Video,https://video.kompas.com/watch/1152326/koalisi-as-menguat-singapura-dan-srilanka-ikut-lawan-houthi-di-laut-merah
"10 Januari 2024, 06:35 WIB",Anneke Sherina Ramadhani,Kompas.com,unknown,Detik-detik Video Hizbullah Tunjukan Roket Hantam Tank Israel,unknown,Video,https://video.kompas.com/watch/1152289/detik-detik-video-hizbullah-tunjukan-roket-hantam-tank-israel
"10 Januari 2024, 06:00 WIB",Muhammad Dava Arrifa,Kompas.com,unknown,"Paus Fransiskus Singgung Konflik Gaza dan Ukraina, Sebut Kejahatan Perang",unknown,Video,https://video.kompas.com/watch/1152276/paus-fransiskus-singgung-konflik-gaza-dan-ukraina-sebut-kejahatan-perang
